Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,12.410000,12.410000,12.410000,12.410000,10.095515,0
2014-01-02,12.490000,12.490000,12.490000,12.490000,10.160587,0
2014-01-03,12.490000,12.490000,12.490000,12.490000,10.160587,0
2014-01-06,12.530000,12.530000,12.530000,12.530000,10.193130,0
2014-01-07,12.550000,12.550000,12.550000,12.550000,10.209400,0
2014-01-08,12.520000,12.520000,12.520000,12.520000,10.184995,0
2014-01-09,12.570000,12.570000,12.570000,12.570000,10.225668,0
2014-01-10,12.690000,12.690000,12.690000,12.690000,10.323285,0
2014-01-13,12.740000,12.740000,12.740000,12.740000,10.363964,0
2014-01-14,12.680000,12.680000,12.680000,12.680000,10.315153,0
2014-01-15,12.670000,12.670000,12.670000,12.670000,10.307022,0
2014-01-16,12.740000,12.740000,12.740000,12.740000,10.363964,0
2014-01-17,12.770000,12.770000,12.770000,12.770000,10.388371,0
2014-01-21,12.770000,12.770000,12.770000,12.770000,10.388371,0
2014-01-22,12.740000,12.740000,12.740000,12.740000,10.363964,0
2014-01-23,12.860000,12.860000,12.860000,12.860000,10.461580,0
2014-01-24,12.900000,12.900000,12.900000,12.900000,10.494125,0
2014-01-27,12.830000,12.830000,12.830000,12.830000,10.437180,0
2014-01-28,12.850000,12.850000,12.850000,12.850000,10.453451,0
2014-01-29,12.920000,12.920000,12.920000,12.920000,10.510392,0
2014-01-30,12.890000,12.890000,12.890000,12.890000,10.485991,0
2014-01-31,12.950000,12.950000,12.950000,12.950000,10.574177,0
2014-02-03,13.060000,13.060000,13.060000,13.060000,10.663997,0
2014-02-04,12.970000,12.970000,12.970000,12.970000,10.590508,0
2014-02-05,12.880000,12.880000,12.880000,12.880000,10.517015,0
2014-02-06,12.850000,12.850000,12.850000,12.850000,10.492522,0
2014-02-07,12.860000,12.860000,12.860000,12.860000,10.500685,0
2014-02-10,12.900000,12.900000,12.900000,12.900000,10.533348,0
2014-02-11,12.840000,12.840000,12.840000,12.840000,10.484356,0
2014-02-12,12.800000,12.800000,12.800000,12.800000,10.451694,0
2014-02-13,12.870000,12.870000,12.870000,12.870000,10.508850,0
2014-02-14,12.880000,12.880000,12.880000,12.880000,10.517015,0
2014-02-18,12.900000,12.900000,12.900000,12.900000,10.533348,0
2014-02-19,12.870000,12.870000,12.870000,12.870000,10.508850,0
2014-02-20,12.850000,12.850000,12.850000,12.850000,10.492522,0
2014-02-21,12.890000,12.890000,12.890000,12.890000,10.525178,0
2014-02-24,12.880000,12.880000,12.880000,12.880000,10.517015,0
2014-02-25,12.970000,12.970000,12.970000,12.970000,10.590508,0
2014-02-26,13.020000,13.020000,13.020000,13.020000,10.631332,0
2014-02-27,13.070000,13.070000,13.070000,13.070000,10.672160,0
2014-02-28,13.090000,13.090000,13.090000,13.090000,10.723773,0
2014-03-03,13.150000,13.150000,13.150000,13.150000,10.772922,0
2014-03-04,13.010000,13.010000,13.010000,13.010000,10.658231,0
2014-03-05,13.020000,13.020000,13.020000,13.020000,10.666425,0
2014-03-06,12.930000,12.930000,12.930000,12.930000,10.592696,0
2014-03-07,12.860000,12.860000,12.860000,12.860000,10.535348,0
2014-03-10,12.870000,12.870000,12.870000,12.870000,10.543536,0
2014-03-11,12.880000,12.880000,12.880000,12.880000,10.551731,0
2014-03-12,12.940000,12.940000,12.940000,12.940000,10.600887,0
2014-03-13,13.070000,13.070000,13.070000,13.070000,10.707387,0
2014-03-14,13.060000,13.060000,13.060000,13.060000,10.699197,0
2014-03-17,12.980000,12.980000,12.980000,12.980000,10.633654,0
2014-03-18,13.020000,13.020000,13.020000,13.020000,10.666425,0
2014-03-19,12.940000,12.940000,12.940000,12.940000,10.600887,0
2014-03-20,12.920000,12.920000,12.920000,12.920000,10.584504,0
2014-03-21,13.020000,13.020000,13.020000,13.020000,10.666425,0
2014-03-24,13.090000,13.090000,13.090000,13.090000,10.723773,0
2014-03-25,13.060000,13.060000,13.060000,13.060000,10.699197,0
2014-03-26,13.150000,13.150000,13.150000,13.150000,10.772922,0
2014-03-27,13.210000,13.210000,13.210000,13.210000,10.822081,0
2014-03-28,13.150000,13.150000,13.150000,13.150000,10.772922,0
2014-03-31,13.130000,13.130000,13.130000,13.130000,10.795950,0
2014-04-01,13.050000,13.050000,13.050000,13.050000,10.730169,0
2014-04-02,13.000000,13.000000,13.000000,13.000000,10.689056,0
2014-04-03,13.050000,13.050000,13.050000,13.050000,10.730169,0
2014-04-04,13.120000,13.120000,13.120000,13.120000,10.787726,0
2014-04-07,13.190000,13.190000,13.190000,13.190000,10.845281,0
2014-04-08,13.210000,13.210000,13.210000,13.210000,10.861723,0
2014-04-09,13.170000,13.170000,13.170000,13.170000,10.828838,0
2014-04-10,13.260000,13.260000,13.260000,13.260000,10.902838,0
2014-04-11,13.330000,13.330000,13.330000,13.330000,10.960395,0
2014-04-14,13.300000,13.300000,13.300000,13.300000,10.935729,0
2014-04-15,13.360000,13.360000,13.360000,13.360000,10.985061,0
2014-04-16,13.370000,13.370000,13.370000,13.370000,10.993283,0
2014-04-17,13.260000,13.260000,13.260000,13.260000,10.902838,0
2014-04-21,13.250000,13.250000,13.250000,13.250000,10.894615,0
2014-04-22,13.280000,13.280000,13.280000,13.280000,10.919279,0
2014-04-23,13.340000,13.340000,13.340000,13.340000,10.968618,0
2014-04-24,13.360000,13.360000,13.360000,13.360000,10.985061,0
2014-04-25,13.370000,13.370000,13.370000,13.370000,10.993283,0
2014-04-28,13.320000,13.320000,13.320000,13.320000,10.952170,0
2014-04-29,13.320000,13.320000,13.320000,13.320000,10.952170,0
2014-04-30,13.360000,13.360000,13.360000,13.360000,11.023128,0
2014-05-01,13.460000,13.460000,13.460000,13.460000,11.105638,0
2014-05-02,13.530000,13.530000,13.530000,13.530000,11.163393,0
2014-05-05,13.470000,13.470000,13.470000,13.470000,11.113887,0
2014-05-06,13.520000,13.520000,13.520000,13.520000,11.155145,0
2014-05-07,13.490000,13.490000,13.490000,13.490000,11.130390,0
